Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:01:49.897600,Soldiergunner,61.85412597394051,165.56143542504054,[1],"[2, 2]",Rifleman,0.10570377745782643,0.02004701528995716,2.78786,4.37334,9543.74,16660.3,0.7605529146126953,4.94153,0,[0.177394],[0.998567],0.9962078461538462,0.9978923333333333,0.9979926666666668,0.9963165999999999
12:01:55.665400,Soldier1,22.170484884189367,84.78756748485918,"[4, 4]","[2, 2]",Rifleman,0.12109498730398852,0.011351067990617643,0.881074,0.544769,9608.87,16708.4,0.478289694332333,6.5531,0,[0.177394],[0.992753],0.7541757930769232,0.9949264666666668,0.9917092222222222,0.8879197940000001
12:01:55.727200,Soldier2,22.170484884189367,103.82947751000147,"[2, 3]","[2, 2]",Rifleman,0.013532939130517637,0.0015566243676262946,0,0,9586.89,16705.5,0.5504409084875378,6.09694,0,[0.177394],[0.988929],0.48263925461538465,0.9949454,0.9909785555555557,0.8678385000000001
12:01:55.795900,Soldier3,34.57888951369142,116.71589437604389,"[2, 1, 3]","[2, 2]",Rifleman,0.13356577903268124,0.012907692358362996,0.443314,0.584495,9575.51,16699.3,0.5851722764251601,5.88882,0,[0.177394],[0.994652],0.6862181723076924,0.9968507333333335,0.9930845555555555,0.993303
12:01:55.881700,Soldiergunner,57.28928782940347,141.46327473941747,[1],"[2, 2]",Rifleman,0.04472211030937726,0.008079500826828009,-0.240653,3.7596,9559.82,16678.8,0.7151270121365836,5.17118,0,[0.177394],[0.99842],0.9932419230769232,0.9983972,0.9964065555555557,0.9969628
12:01:58.700400,Soldier1,35.787394428765275,75.55502961418097,[4],"[1, 1]",Rifleman,0.25236109862723244,0.02136737482082266,3.68027,1.37166,9621.86,16708.5,0.3473168511867064,7.47012,0,[0.177394],[0.99253],0.901586076923077,0.9949584666666665,0.9909727777777779,0.9898841
12:01:58.762200,Soldier2,35.787394428765275,103.57295061935773,"[2, 4, 3]","[2, 2]",Rifleman,0.0044577879703962524,0.0004573522130687923,0,0,9586.1,16707.1,0.5504409084875378,6.09694,0,[0.177394],[0.988929],0.48263925461538465,0.9949454,0.9909785555555557,0.8678385000000001
12:01:58.848000,Soldier3,44.03264243717443,113.18489342664004,"[2, 3]","[2, 2]",Rifleman,0.24790331065681764,0.020879662274956353,0.525878,0.409753,9578.42,16701.3,0.6073512054867206,5.75965,0,[0.177394],[0.988825],0.33969856230769235,0.9954597333333334,0.9903598888888889,0.9841805999999998
12:01:58.933900,Soldiergunner,65.67126388307169,137.45461214524477,"[1, 1]","[2, 2]",Rifleman,0.03669900209338378,0.005654402697196817,0,0,9560.93,16684,0.6198903192274512,5.68788,0,[0.177394],[0.9963],0.9573466923076922,0.9980150000000002,0.9945401111111111,0.9964019000000001
12:02:04.715420,Soldier1,39.2274852622495,60.9634185393151,[4],"[1, 1]",Rifleman,0.4154814299231624,0.021641567987769384,1.85227,0.000732336,9647.13,16709.4,0.06579619292990395,9.89898,0.35,[0.177394],[0.993511],0.9353824615384615,0.9939679333333333,0.989345888888889,0.9914914000000001
12:02:04.801250,Soldier2,39.2274852622495,86.32684171218165,"[2, 4, 4]","[2, 2]",Rifleman,0.12182586679488394,0.011615356281799499,2.73337,1.81039,9607.97,16707.1,0.478289694332333,6.5531,0,[0.177394],[0.992753],0.7541757930769232,0.9949264666666668,0.9917092222222222,0.8879197940000001
12:02:04.859620,Soldier3,58.70727723204241,102.10176296225096,"[2, 3]","[2, 2]",Rifleman,0.5373072967180463,0.03325692426956198,1.6995,-0.736627,9588.51,16706.2,0.5504409084875378,6.09694,0,[0.177394],[0.988929],0.48263925461538465,0.9949454,0.9909785555555557,0.8678385000000001
12:02:04.924850,Soldiergunner,76.25261241426345,121.50936630564657,"[2, 1]","[2, 2]",Rifleman,0.12982098965216554,0.012443636431152053,1.13237,1.46582,9572.1,16695.8,0.5851722764251601,5.88882,0,[0.177394],[0.994652],0.6862181723076924,0.9968507333333335,0.9930845555555555,0.993303
12:02:10.730400,Soldier1,22.730818287074168,52.31797014410758,"[4, 4]","[1, 1]",Rifleman,0.36995194557591343,0.0164198947425086,-0.318826,-0.164401,9651.61,16711.7,-0.0539736248579371,11.1585,0.65,[0.177394],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:10.826600,Soldier2,22.730818287074168,61.3819851422201,"[2, 4]","[1, 1]",Rifleman,0.14206331698128252,0.0075627982248127595,3.49201,1.60921,9629.12,16715,0.2902038042988448,7.90918,0,[0.177394],[0.991092],0.6983126923076922,0.9936922,0.9840587777777778,0.9239777000000002
12:02:10.909000,Soldier3,41.34463568590245,78.0487341345125,"[2, 2, 4]","[2, 2]",Rifleman,0.512015262557196,0.023982692967289953,2.46128,3.67082,9610.28,16710.6,0.4616310663857543,6.66318,0,[0.177394],[0.989372],0.6324285615384615,0.9936573333333333,0.9695494444444444,0.8175587310000001
12:02:10.970800,Soldiergunner,68.93702633563613,103.65363283551528,[2],"[2, 2]",Rifleman,0.2654818025820033,0.019302956825716127,0,0,9583.05,16704.5,0.5504409084875378,6.09694,0,[0.177394],[0.988929],0.48263925461538465,0.9949454,0.9909785555555557,0.8678385000000001
12:02:16.683700,Soldier1,23.379255762321144,50.96491342090447,"[4, 4]","[1, 1]",Rifleman,0.4748657348906293,0.02467551132127967,0,0,9651.48,16711.6,-0.06793721933183458,11.1585,1,[0.467643],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:16.772900,Soldier2,23.379255762321144,47.2233247453001,[4],"[1, 1]",Rifleman,0.11842123941032243,0.0058201440124090904,0,0,9634.34,16727.5,0.06786613047860816,9.74153,0.45,[0.467643],[0.982901],0.5065438461538462,0.9920167333333333,0.9651995555555555,0.8571774000000001
12:02:16.855300,Soldier3,31.79713980848044,56.36756957684211,[2],"[2, 2]",Rifleman,0.593286974300952,0.030495655333714126,0.105205,-0.0549611,9623.39,16726.5,0.27933380584362116,7.88475,0,[0.467643],[0.975099],0.4670035384615384,0.9916995333333333,0.9202928888888889,0.73598273
12:02:16.917100,Soldiergunner,67.76349238343536,100.88276611988876,[],"[2, 2]",Rifleman,0.1756541090087315,0.01119579764464091,4.04557,2.93827,9584.01,16705.3,0.5364773140136404,6.09694,0,[0.467643],[0.988929],0.48263925461538465,0.9949454,0.9909785555555557,0.8678385000000001
12:02:19.650000,Soldier1,23.379255762321144,47.86875390064037,"[4, 4]","[1, 1]",Rifleman,0.5077197179856197,0.02467551132127967,0,0,9651.48,16711.6,-0.06793721933183458,11.1585,1,[0.467643],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:19.732400,Soldier2,23.379255762321144,44.0556466301419,[4],"[2, 1]",Rifleman,0.12239643607797791,0.00578912652075375,0,0,9634.34,16727.5,0.06786613047860816,9.74153,0.45,[0.467643],[0.982901],0.5065438461538462,0.9920167333333333,0.9651995555555555,0.8571774000000001
12:02:19.801000,Soldier3,31.752977813112114,53.259083732260095,"[2, 4]","[2, 2]",Rifleman,0.630116154063598,0.030464637842056875,0,0,9623.44,16726.5,0.27933380584362116,7.88475,0,[0.467643],[0.975099],0.4670035384615384,0.9916995333333333,0.9202928888888889,0.73598273
12:02:19.883400,Soldiergunner,60.077956856070344,89.49795584257619,[2],"[2, 2]",Rifleman,0.16679442325991073,0.010038509828109072,0,0,9591.45,16709.2,0.555489299798439,5.98212,0,[0.467643],[0.991863],0.6196437569230769,0.9948641333333333,0.9907873333333335,0.8562620300000001
12:02:25.719900,Soldier1,23.379255762321144,51.80592726706119,"[4, 1]","[1, 1]",Rifleman,0.4666696934241531,0.02467551132127967,0,0,9651.48,16711.6,-0.1258210343331455,11.1585,1,[0.147587],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:25.761100,Soldier2,23.379255762321144,48.08723843183273,[1],"[2, 1]",Rifleman,0.18133729451741648,0.009119567090834238,0,0,9634.34,16727.5,0.009982315477297143,9.74153,0.452816,[0.147587],[0.982901],0.5065438461538462,0.9920167333333333,0.9651995555555555,0.8571774000000001
12:02:25.822900,Soldier3,31.3461257574215,39.12077325411513,[3],"[2, 1]",Rifleman,0.6480069879415695,0.033795078412129524,3.4319,3.60307,9636.62,16739.2,0.017534218288916284,9.66824,0,[0.147587],[0.787809],0.29265356923076924,0.9758180666666667,0.8459666666666666,0.6530953
12:02:25.925900,Soldiergunner,59.728237877908505,93.04655877570094,[],"[2, 2]",Rifleman,0.1661275902634399,0.009811046718595236,0.349921,-0.0789437,9591.8,16709.2,0.49760548479712796,5.98212,0,[0.147587],[0.991863],0.6196437569230769,0.9948641333333333,0.9907873333333335,0.8562620300000001
12:02:31.693700,Soldier1,23.56977725817511,57.45930385934066,[4],[1],Rifleman,0.42234894640589515,0.024934856362980456,0,0,9651.48,16711.6,-0.0539736248579371,11.1585,1,[0.177394],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:31.783000,Soldier2,23.56977725817511,53.30456265649255,[4],[1],Rifleman,0.06220378454675568,0.0002538186384538248,-0.0170753,0.000456211,9634.36,16727.8,0.0818297249525055,9.74153,0.452816,[0.177394],[0.982901],0.5065438461538462,0.9920167333333333,0.9651995555555555,0.8571774000000001
12:02:31.824200,Soldier3,23.980900733710648,40.92578649213534,[3],[1],Rifleman,0.36014516185913814,0.02468103772437775,0,0,9645.04,16734.7,-0.04075767282092928,11.012,1,[0.177394],[0.806305],0.2887730307692308,0.9773347333333334,0.9400911111111111,0.7523427000000001
12:02:31.889400,Soldiergunner,49.26598826776922,89.24152620837421,[2],[2],Rifleman,0.10958521594692334,0.0035880433488235347,-0.21248,3.31975,9602.24,16710,0.478289694332333,6.5531,0,[0.177394],[0.992753],0.7541757930769232,0.9949264666666668,0.9917092222222222,0.8879197940000001
12:02:37.715600,Soldier1,26.836469588976367,61.8430788366835,"[1, 4]",[1],Rifleman,0.14645341119761066,0.020154242517385023,0,0,9651.48,16711.6,-0.0539736248579371,11.1585,1,[0.177394],[0.988676],0.8319301538461537,0.9917414,0.9889517777777779,0.9674824999999998
12:02:37.791100,Soldier2,26.836469588976367,35.90754934550729,[4],[1],Rifleman,0.19121889149935883,0.004526795207039346,5.49968,-0.0591412,9657.29,16737.8,-0.0539736248579371,11.1585,0.45563,[0.177394],[0.939977],0.3550574923076922,0.9857505333333335,0.9778548888888887,0.7411434
12:02:37.901000,Soldier3,23.980900733710648,45.887902545223426,"[2, 4]",[1],Rifleman,0.3376723026969709,0.02468103772437775,0,0,9645.04,16734.7,-0.04075767282092928,11.012,1,[0.177394],[0.806305],0.2887730307692308,0.9773347333333334,0.9400911111111111,0.7523427000000001
