X,Z,open,closed,neighbors,DToPath,ElevationChange
9465,16423,1.34431e-11,0.994442,7.978409,91.22800439801135,0.24332323329992273
9465,16433,1.34431e-11,0.994442,7.974693,82.02218433753693,0.21770159074623835
9465,16443,1.34431e-11,0.994442,7.974693,72.81636427706515,0.2010266131255911
9465,16453,3.16841e-18,0.998135,7.974693,63.61054421659337,0.17846387450562023
9465,16463,3.16841e-18,0.998135,7.974693,54.404724156118235,0.15538028426705539
9465,16473,3.16841e-18,0.998135,7.974693,45.198904095646455,0.12603058791740004
9465,16483,3.16841e-18,0.998135,7.983641000000001,35.99308403517468,0.10425897852772487
9465,16493,3.16841e-18,0.998135,7.983641000000001,26.78726397469955,0.07821760678426389
9465,16503,7.37155e-27,0.999367,7.983641000000001,17.58144391422848,0.05128104186756911
9465,16513,7.37155e-27,0.999367,7.983641000000001,8.375623853756696,0.019201181207695355
9465,16523,7.37155e-27,0.999367,7.983641000000001,0.8301962067184325,-0.030009218754686214
9465,16533,7.37155e-27,0.999367,7.973765,10.036016267190213,-0.05099579866790128
9465,16543,7.37155e-27,0.999367,7.973765,19.241836327661993,-0.01971492020729326
9465,16553,8.96792e-16,0.997046,7.973765,28.447656388133776,-0.037783453897885344
9465,16563,8.96792e-16,0.997046,7.973765,37.653476448608906,-0.03635618830174662
9465,16573,8.96792e-16,0.997046,7.973765,46.859296509079975,-0.03161899598125309
9465,16583,8.96792e-16,0.997046,6.97887523,56.0651165695551,-0.07969445117866998
9465,16593,8.96792e-16,0.997046,6.97887523,59.63749231277518,-0.07608148437600332
9465,16603,2.99945e-12,0.994649,6.97887523,67.98739281602275,-0.03841930673664517
9465,16613,2.99945e-12,0.994649,6.97887523,76.33729331927132,-0.09680637343267057
9465,16623,2.99945e-12,0.994649,6.97887523,84.6871938225189,-0.11605938369036885
9465,16633,2.99945e-12,0.994649,6.96536923,93.03709432576748,-0.12903090990940955
9465,16643,2.99945e-12,0.994649,6.96536923,101.38699482901507,-0.14774705027853624
9465,16653,7.19216e-19,0.998221,6.96536923,109.73689533226263,-0.21970761673484976
9465,16663,7.19216e-19,0.998221,6.96536923,118.08679583551123,-0.23623627683774256
