Timestamp,UnitName,DNA,DNE,AllySector,EnemySector,NearestEType,GreatestAngle,SmallestAngle,Vx,Vz,Px,Pz,ElevationDiff,Elevation,Health,PercentForestAtEnemy,PercentForestAtSol,PercentForestNorthSector,PercentForestSouthSector,PercentForestEastSector,PercentForestWestSector
12:00:53.565200,ft2_member,6.578753681359732,322.47798374462775,[1],"[4, 4, 4, 4]",Rifleman,0.00998553337698235,0.008127675493003509,0.791934,2.87754,9671.54,16759.1,0.5509121084870149,11.7449,0,[0.998688],[0.772866],0.07101562307692307,0.9590239999999999,0.7123787111111112,0.34495866
12:00:59.449800,ft2_lead,4.4710289643443915,317.84173435847003,[3],"[4, 4, 4, 4]",Rifleman,0.0035576858826964044,0.002797372487345222,0,0,9674.42,16768.7,0.48642573755784013,10.5722,0,[0.998712],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:00:59.614600,ft2_member,4.4710289643443915,313.5140507218135,[3],"[4, 4, 4, 4]",Rifleman,0.0035576858826964044,0.002797372487345222,0,0,9671.91,16765,0.48642573755784013,10.5722,0,[0.998712],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:05.382390,ft2_lead,4.388633044584249,291.7708842568101,[3],"[4, 4, 4, 4]",Rifleman,0.0036428228224777235,0.002817345135315353,0,0,9674.42,16768.7,0.7122498013146211,10.5722,0,[0.998892],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:05.578080,ft2_member,4.388633044584249,287.51096605173154,[3],"[4, 4, 4, 4]",Rifleman,0.0036428228224777235,0.002817345135315353,0,0,9671.91,16765.1,0.7122498013146211,10.5722,0,[0.998892],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:08.358990,ft2_lead,4.388633044584249,267.86848713501286,[3],"[4, 4, 4, 4]",Rifleman,0.003764661920631428,0.0029453815169836776,0,0,9674.42,16768.7,0.7122498013146211,10.5722,0,[0.997945],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:08.575290,ft2_member,4.388633044584249,263.5953870992429,[3],"[4, 4, 4, 4]",Rifleman,0.003764661920631428,0.0030930221409600344,0,0,9671.91,16765.1,0.7122498013146211,10.5722,0,[0.997945],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:14.418600,ft2_lead,4.388633044584249,254.91351964931113,[3],"[4, 4, 4, 4]",Rifleman,0.003934349767925733,0.003275390290357468,0,0,9674.42,16768.7,0.7294796527408367,10.5722,0,[0.997267],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:14.590300,ft2_member,4.388633044584249,250.6390464392947,[3],"[4, 4, 4, 4]",Rifleman,0.003934349767925733,0.003275390290357468,0,0,9671.91,16765.1,0.7294796527408367,10.5722,0,[0.997267],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:20.433700,ft2_lead,4.388633044584249,228.63895315540614,[3],"[4, 4, 4, 4]",Rifleman,0.004515318934928346,0.0034734169594578595,0,0,9674.42,16768.7,0.664081274098377,10.5722,0,[0.993656],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:20.632800,ft2_member,4.388633044584249,224.371144312274,[3],"[4, 4, 4, 4]",Rifleman,0.004515318934928346,0.0034734169594578595,0,0,9671.91,16765.1,0.664081274098377,10.5722,0,[0.993656],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:23.334700,ft2_lead,4.388633044584249,202.26324332414123,[3],"[4, 4, 4, 4]",Rifleman,0.0052775794520374,0.003571731674543539,0,0,9674.42,16768.7,0.7291030676958346,10.5722,0,[0.996314],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:23.530400,ft2_member,4.388633044584249,198.00359213913293,[3],"[4, 4, 4, 4]",Rifleman,0.0052775794520374,0.003571731674543539,0,0,9671.91,16765.1,0.7291030676958346,10.5722,0,[0.996314],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:29.329100,ft2_lead,4.388633044584249,192.9721648321333,[3],"[4, 4, 4, 4]",Rifleman,0.00644465624495172,0.00360668614547931,0,0,9674.42,16768.7,0.7248898985092853,10.5722,0,[0.997206],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:29.518000,ft2_member,4.388633044584249,188.75941857295345,[3],"[4, 4, 4, 4]",Rifleman,0.00644465624495172,0.00360668614547931,0,0,9671.91,16765.1,0.7248898985092853,10.5722,0,[0.997206],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:35.320100,ft2_lead,4.388633044584249,168.9265710301385,[3],"[4, 4, 4, 4]",Rifleman,0.008199966727348481,0.004234389580559488,0,0,9674.42,16768.7,0.7504373581716801,10.5722,0,[0.997914],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
12:01:35.512400,ft2_member,4.388633044584249,164.75659288781108,[3],"[4, 4, 4, 4]",Rifleman,0.008199966727348481,0.004234389580559488,0,0,9671.91,16765.1,0.7504373581716801,10.5722,0,[0.997914],[0.177394],0.05950169999999999,0.8421740666666668,0.3958268555555555,0.17637836
