X,Z,preditcedLethality
8970,16430,2.75656832355195
8970,16440,2.183819187129517
8970,16450,2.038739526360682
8970,16460,1.9498297971075196
8980,16070,0.15211659755056983
8980,16080,0.11877169735253856
8980,16090,0.07176265100706081
8980,16100,0.1533049264904487
8980,16110,0.27567266335138063
8980,16120,0.18623239513266787
8980,16130,-0.022810869156462577
8980,16140,-0.675706052153656
8980,16150,-0.6901939073516652
8980,16160,-0.636205271100621
8980,16170,-0.5841275212774035
8980,16180,-0.464002086334697
8980,16190,-0.018393247590486883
8980,16200,0.14921037960294425
8980,16210,0.2921892018686352
8980,16220,0.430868525826431
8980,16230,1.3103256495908735
8980,16240,2.063144273182038
8980,16250,2.691439815793849
8980,16260,2.7376236169740378
8980,16270,2.8287980485628093
8980,16280,3.789770924590519
8980,16290,4.094199111204311
8980,16300,4.096937997930592
8980,16310,4.073908503245796
8980,16320,4.011359032583982
8980,16330,3.937981509041745
8980,16340,3.9052319543384715
8980,16350,3.882554469666494
8980,16360,3.82877065324358
8980,16370,3.7665417258525595
8980,16380,3.675627046151474
8980,16390,3.544145943298179
8980,16400,3.049543805577186
8980,16410,2.649066284928762
8980,16420,2.6807485298690095
8980,16430,2.8394027395767805
8980,16440,2.7639102359090812
8980,16450,2.1557672626264455
8980,16460,1.754023660859648
8990,16070,0.9780742107774052
8990,16080,1.0187339485079252
8990,16090,0.06391662689096789
8990,16100,0.05304131850636251
8990,16110,0.12403350885212872
8990,16120,0.21211700693196667
8990,16130,0.06521106161334478
8990,16140,-0.36092523200253046
8990,16150,-0.49454376324877325
8990,16160,-0.4203559952941691
8990,16170,-0.3217636912226074
8990,16180,-0.21075855962311918
8990,16190,0.13005868499469608
8990,16200,0.7077870721855214
8990,16210,0.8343459223194096
8990,16220,0.9045882824770799
8990,16230,0.9358678966699348
8990,16240,1.5277500753724267
8990,16250,2.9497563014850523
8990,16260,2.977237131759209
8990,16270,2.972854013342321
8990,16280,2.9779792603517303
8990,16290,3.4888897032508654
8990,16300,3.9081338250409026
8990,16310,3.8432164765899475
8990,16320,3.7389349154300455
8990,16330,3.627502801477653
8990,16340,3.5354588654266537
8990,16350,3.4412017646744792
8990,16360,3.3259890587987857
8990,16370,3.200405815922564
8990,16380,3.061509091268529
8990,16390,2.9110563576340627
8990,16400,2.751810271233458
8990,16410,2.5684378182340453
8990,16420,2.3890206493943453
8990,16430,2.201897966618869
8990,16440,1.9964883915223957
8990,16450,1.7235773091669513
8990,16460,1.4137957180924314
9000,16070,0.5147044650375103
9000,16080,0.027779259058660966
9000,16090,0.2057114281836383
9000,16100,0.029204546581357516
9000,16110,0.07435136807153198
9000,16120,0.04745248242463296
9000,16130,-0.14821100914203678
9000,16140,-0.10828177275046658
9000,16150,-0.2657094962368327
9000,16160,-0.20722066032000042
9000,16170,-0.09864073138453167
9000,16180,0.03443783478969298
9000,16190,0.06185685096741489
9000,16200,0.7694032969673354
9000,16210,1.1644110348262862
9000,16220,1.2255210446815026
9000,16230,1.2442702192804114
9000,16240,1.3484578573377255
9000,16250,2.6069596688925096
9000,16260,2.895097304450534
9000,16270,2.8641186136179932
9000,16280,2.8104504460649324
9000,16290,2.7860570498126487
9000,16300,3.203132318443042
9000,16310,3.2824245702070782
9000,16320,3.14391818733624
9000,16330,2.9877611784056644
9000,16340,2.83874001687101
9000,16350,2.680604240717501
9000,16360,2.5052842125665538
9000,16370,2.3194123138939937
9000,16380,2.1208038671943656
9000,16390,1.9131792017848541
9000,16400,1.6924432825696314
9000,16410,1.4581028074561404
9000,16420,1.214366086187612
9000,16430,0.9626279189333945
9000,16440,0.6974654447506801
9000,16450,0.42678427708027933
9000,16460,0.324073423233991
9010,16070,-0.7853200364788226
9010,16080,-0.7716702409764173
9010,16090,-0.2928427892352361
9010,16100,0.40690642028020596
9010,16110,0.4958641297209341
9010,16120,0.010842571608322249
9010,16130,-0.07736267829123422
9010,16140,-0.05400383442180523
9010,16150,0.027401009400449983
9010,16160,-0.030039565241051225
9010,16170,0.09604305346683129
9010,16180,0.21923178920812525
9010,16190,0.37858559069404474
9010,16200,0.2929031837910965
9010,16210,0.704745123185679
9010,16220,1.0765757281638633
9010,16230,1.2469931331577193
9010,16240,1.4469171698477372
9010,16250,1.5617105223447318
9010,16260,2.3875887372886018
9010,16270,2.4881532320010544
9010,16280,2.388336964040762
9010,16290,2.2828912004468016
9010,16300,2.183572703218146
9010,16310,2.310854675432477
9010,16320,2.223809837898151
9010,16330,2.015652506521288
9010,16340,1.8048728490267687
9010,16350,1.5812340235817441
9010,16360,1.3436222272243952
9010,16370,1.094916500584167
9010,16380,0.8341012899192677
9010,16390,0.5622540098840478
9010,16400,0.27920988134712227
9010,16410,-0.01739024195364569
9010,16420,-0.32615049485177916
9010,16430,-0.3255098310822029
9010,16440,-0.016703234972284875
9010,16450,0.2805525907186388
9010,16460,0.6441526256526523
9020,16070,-0.6070198886714135
9020,16080,-0.512541072813057
9020,16090,-0.21029837422997266
9020,16100,0.2809443178445874
9020,16110,0.46163125021328666
9020,16120,0.1443641330436498
9020,16130,0.12596848383758052
9020,16140,0.11215384330164424
9020,16150,0.16651765973408583
9020,16160,0.1751360440900831
9020,16170,0.23801148611255174
9020,16180,0.3439306924588146
9020,16190,0.4622223186037093
9020,16200,0.4035408029998895
9020,16210,0.5843927283362237
9020,16220,1.0118997028632961
9020,16230,1.1459524846369313
9020,16240,1.320763023415745
9020,16250,1.3277430459909239
9020,16260,1.6028325095820346
9020,16270,1.8071624927068544
9020,16280,1.6676538479796803
9020,16290,1.5150296688822382
9020,16300,1.3419740262014979
9020,16310,1.203646561574392
9020,16320,0.9651379804478859
9020,16330,0.6990537464351047
9020,16340,0.42197255152754776
9020,16350,0.1315675726634039
9020,16360,-0.1712221395953497
9020,16370,-0.4847681647383313
9020,16380,-0.16928694858173288
9020,16390,0.1333195650399448
9020,16400,0.42300067657212936
9020,16410,0.6998193057074735
9020,16420,0.9656372691610655
9020,16430,1.222244026716413
9020,16440,1.4629231548633783
9020,16450,1.692314677634062
9020,16460,1.9047527240330522
9030,16070,-0.17954784734665408
9030,16080,-0.22773936886462076
9030,16090,0.04528381092957989
9030,16100,0.41886279445705554
9030,16110,0.46570376301622174
9030,16120,0.34001908165837813
9030,16130,0.27628986557416035
9030,16140,0.27297382659563163
9030,16150,0.3109045626282534
9030,16160,0.3275095268050372
9030,16170,0.3255177592440628
9030,16180,0.39819761210930715
9030,16190,0.47528288376620254
9030,16200,0.46892642173900406
9030,16210,0.5711918258041788
9030,16220,0.6057075268619562
9030,16230,0.8581990832887036
9030,16240,0.9783404800393118
9030,16250,0.9890289914794135
9030,16260,0.9763063941249674
9030,16270,0.8519962918780508
9030,16280,0.6720163290577668
9030,16290,0.4402130011324509
9030,16300,0.21015112708259837
9030,16310,-0.25872204631420503
9030,16320,-0.32001477329752936
9030,16330,-0.015348509955983358
9030,16340,0.2792020228908755
9030,16350,0.5624830575842358
9030,16360,0.8345924937909565
9030,16370,1.094925801565297
9030,16380,1.3439304434521864
9030,16390,1.575989088737636
9030,16400,1.8055239893694688
9030,16410,2.0234213546837774
9030,16420,2.2234216449511974
9030,16430,2.4207106319129226
9030,16440,2.5804626236399737
9030,16450,2.763504802086801
9030,16460,2.9227095241090963
9040,16070,0.30929267653040426
9040,16080,0.24297461454667912
9040,16090,0.26808042167313095
9040,16100,0.3491977136169915
9040,16110,0.42358365749076476
9040,16120,0.463167629074251
9040,16130,0.4609691395933848
9040,16140,0.4599850752467076
9040,16150,0.40542816154500483
9040,16160,0.41498250152355576
9040,16170,0.4336732907171481
9040,16180,0.4497377193712419
9040,16190,0.46172975568991603
9040,16200,0.5159786676769197
9040,16210,0.5424710324886207
9040,16220,0.5125443708254527
9040,16230,0.48804098108042326
9040,16240,0.5075818918419333
9040,16250,0.39168363784565147
9040,16260,0.04009900324058169
9040,16270,0.2463668408128708
9040,16280,0.44973766580791324
9040,16290,0.5872187887592908
9040,16300,0.7617881990625902
9040,16310,0.9681736101892244
9040,16320,1.2163026333140108
9040,16330,1.4622736658298947
9040,16340,1.6948198568137354
9040,16350,1.9136012103042814
9040,16360,2.123143726814689
9040,16370,2.322235522399607
9040,16380,2.516180070830573
9040,16390,2.692999771892225
9040,16400,2.858558606420535
9040,16410,3.0179671096002383
9040,16420,3.144324338422433
9040,16430,3.2914566830366
9040,16440,3.431146195585032
9040,16450,3.538844502716007
9040,16460,3.6305265775265467
9050,16070,0.1748637994346054
9050,16080,0.14277975575611568
9050,16090,0.21361833882623826
9050,16100,0.3188941283879876
9050,16110,0.39841352114978323
9050,16120,0.42570980166596406
9050,16130,0.42222332164833504
9050,16140,0.4692979520486237
9050,16150,0.484633473087926
9050,16160,0.4931930903380977
9050,16170,0.4986277637083507
9050,16180,0.5008668692417749
9050,16190,0.5052152644504598
9050,16200,0.432352409438448
9050,16210,0.35369162978066265
9050,16220,0.36393646136754365
9050,16230,0.4654931192122561
9050,16240,0.5038513441922707
9050,16250,0.743121709666527
9050,16260,1.0155602747782142
9050,16270,1.226408681981602
9050,16280,1.2548343167662916
9050,16290,1.362932986586173
9050,16300,1.64916176412761
9050,16310,2.026993417724603
9050,16320,2.399147835835667
9050,16330,2.5945243097688677
9050,16340,2.7763824692620283
9050,16350,2.9307789683645615
9050,16360,3.0829550373161414
9050,16370,3.2301413468981846
9050,16380,3.381398559023759
9050,16390,3.507923263695105
9050,16400,3.620245028164813
9050,16410,3.7176496666721737
9050,16420,3.7826902246643628
9050,16430,3.8898549892526155
9050,16440,4.003555159586701
9050,16450,4.030559951779008
9050,16460,4.060427318174606
9060,16070,0.38780768228985496
9060,16080,0.49138004127991036
9060,16090,0.41402924971280997
9060,16100,0.4160243110698169
9060,16110,0.4521173204015587
9060,16120,0.47652632823238344
9060,16130,0.5067335760734373
9060,16140,0.5192985348380992
9060,16150,0.5085069443659438
9060,16160,0.49567408664779966
9060,16170,0.4920211232243394
9060,16180,0.49928303832701815
9060,16190,0.49644067268625397
9060,16200,0.493866848831243
9060,16210,0.5452582352908487
9060,16220,0.6148828557789296
9060,16230,0.5794437281097654
9060,16240,0.5894964757481613
9060,16250,0.7369717597677145
9060,16260,1.3995882895898313
9060,16270,1.9308176072636272
9060,16280,1.7347613639469481
9060,16290,1.787328314897005
9060,16300,1.8705670988455134
9060,16310,2.411145049390491
9060,16320,3.2762668628957496
9060,16330,3.4238420157191736
9060,16340,3.584058108377938
9060,16350,3.718897390218244
9060,16360,3.808861238204607
9060,16370,3.9024887462320796
9060,16380,3.9932873521378967
9060,16390,4.076906025183268
9060,16400,4.152469599870754
9060,16410,4.199132056709129
9060,16420,4.259719620306454
9060,16430,4.345373848767119
9060,16440,4.335453082423283
9060,16450,4.30313231681968
9060,16460,4.272999725434455
9070,16070,0.5785028006945577
9070,16080,0.5999144859643493
9070,16090,0.5414999428450753
9070,16100,0.5001206060641447
9070,16110,0.5058130628772866
9070,16120,0.5194484733788866
9070,16130,0.5236639392019541
9070,16140,0.5345091070310065
9070,16150,0.4925841956295996
9070,16160,0.4659102228297175
9070,16170,0.4622179976140153
9070,16180,0.44947149790241925
9070,16190,0.43249421502408575
9070,16200,0.4047550912434949
9070,16210,0.41081206163885553
9070,16220,0.5606836471092469
9070,16230,0.5520585186444629
9070,16240,0.5349153074539749
9070,16250,0.5251325131618658
9070,16260,0.9872030009345435
9070,16270,1.8855224454640822
9070,16280,1.935822565499521
9070,16290,1.987319571442029
9070,16300,2.02393737390324
9070,16310,2.7198286653512116
9070,16320,3.892695665140081
9070,16330,4.060910048275623
9070,16340,4.207027993366621
9070,16350,4.293010445979526
9070,16360,4.338113901241411
9070,16370,4.387754575209442
9070,16380,4.409308420562036
9070,16390,4.434350689603388
9070,16400,4.481135456785744
9070,16410,4.550181055162803
9070,16420,4.633317251002918
9070,16430,4.531995721374502
9070,16440,4.496241032991823
9070,16450,4.443573290145258
9070,16460,4.365935896527202
9080,16070,0.5326959526912448
9080,16080,0.5016508018518808
9080,16090,0.4792204723180363
9080,16100,0.49321824085957855
9080,16110,0.5004050761473436
9080,16120,0.5076725581317435
9080,16130,0.49914866293907545
9080,16140,0.44977401077082335
9080,16150,0.40409139213045264
9080,16160,0.38234088627833585
9080,16170,0.38438347483018076
9080,16180,0.32548198652197924
9080,16190,0.3001279465915643
9080,16200,0.29804766068272914
9080,16210,0.23595711505462935
9080,16220,0.24800033221360196
9080,16230,0.34867100984842514
9080,16240,0.3734250504997081
9080,16250,0.3412348591434684
9080,16260,0.7251586229904259
9080,16270,1.133734494544487
9080,16280,1.725469359665159
9080,16290,1.951289458208326
9080,16300,2.051745702691255
9080,16310,3.272150964459768
9080,16320,4.1926926223781535
9080,16330,4.435918128268872
9080,16340,4.5016321917482855
9080,16350,4.720459228328856
9080,16360,4.70734560285095
9080,16370,4.710979309782154
9080,16380,4.67309515370296
9080,16390,4.682198411488303
9080,16400,4.69502148793015
9080,16410,4.779435994834795
9080,16420,4.8309765290099005
9080,16430,4.660089723627479
9080,16440,4.589943281896973
9080,16450,4.39200102273011
9080,16460,4.388585734243447
9090,16070,0.44903048574932186
9090,16080,0.48314612799349826
9090,16090,0.504919984183388
9090,16100,0.515349164392395
9090,16110,0.48501426180477825
9090,16120,0.42506480523828527
9090,16130,0.37160184042589606
9090,16140,0.32361300022476724
9090,16150,0.28347763181274255
9090,16160,0.22576595312199776
9090,16170,0.22548921356758678
9090,16180,0.3020537072020901
9090,16190,0.14963731190186702
9090,16200,0.035234676454140246
9090,16210,-0.02763814927580599
9090,16220,-0.04735448364290229
9090,16230,-0.06570078629538001
9090,16240,-0.03924195109062012
9090,16250,0.106641876668915
9090,16260,0.5978940148684846
9090,16270,0.6310725084337909
9090,16280,0.4810293622924147
9090,16290,0.8306589318899629
9090,16300,1.7024741440238493
9090,16310,3.2509758925248238
9090,16320,3.926404293435566
9090,16330,3.9315660372340386
9090,16340,3.848430314592296
9090,16350,4.476146488477003
9090,16360,4.93299188325379
9090,16370,4.952849453505285
9090,16380,4.898440993472764
9090,16390,4.867921299089874
9090,16400,4.873872986704782
9090,16410,4.912677850968159
9090,16420,4.982098299753337
9090,16430,4.767692840207282
9090,16440,4.668930029330474
9090,16450,4.480290350342765
9090,16460,4.29446695384181
8900,16070,-86.74697411178002
8900,16080,-71.16744755019768
8900,16090,-58.03474090874844
8900,16100,-48.92111169342651
8900,16110,-45.32009187719885
8900,16120,-44.0200353476149
8900,16130,-52.73816289076908
8900,16140,-43.0524274557599
8900,16150,-36.68861066325464
8900,16160,-34.29173385155169
8900,16170,-32.52698296411524
8900,16180,-22.932830062317507
8900,16190,-14.37057861284387
8900,16200,-8.973251908630997
8900,16210,-7.2361218286497735
8900,16220,-6.299581602593227
8900,16230,-5.657214261728184
8900,16240,-4.573785132989473
8900,16250,-4.129541960901852
8900,16260,-7.198265526159696
8900,16270,-8.11051178218793
8900,16280,-7.56787198676048
8900,16290,-6.895176742341027
8900,16300,-6.50383280282424
8900,16310,-9.024383764402904
8900,16320,-9.650435542391092
8900,16330,-9.096815674292694
8900,16340,-8.485431562950758
8900,16350,-8.09655698348441
8900,16360,-10.29761346953514
8900,16370,-10.856652459083602
8900,16380,-10.393656689267683
8900,16390,-10.722714718137043
8900,16400,-12.940670678336206
8900,16410,-12.288396770883827
8900,16420,-11.560908651799767
8900,16430,-10.888102104482641
8900,16440,-9.040066990016468
8900,16450,-4.781343679301344
8900,16460,-7.204064128202226
8910,16070,-74.0182555286865
8910,16080,-54.51175809011972
8910,16090,-49.797498229380984
8910,16100,-46.2367541589211
8910,16110,-42.91636603868756
8910,16120,-39.0268320737231
8910,16130,-39.40211011279557
8910,16140,-36.05174535231878
8910,16150,-34.4032626307037
8910,16160,-32.64738152326479
8910,16170,-29.056396530098375
8910,16180,-14.578623469740707
8910,16190,-10.851550913612032
8910,16200,-9.673272594433143
8910,16210,-8.496860170199804
8910,16220,-5.75494751514716
8910,16230,-3.609765573416578
8910,16240,-1.234668547946241
8910,16250,-0.6187053908263622
8910,16260,-0.14969075124403597
8910,16270,-0.1032356549554252
8910,16280,-2.5005929143932772
8910,16290,-3.3698688024242434
8910,16300,-2.8111780408642457
8910,16310,-1.0159906569560992
8910,16320,0.17058303188845558
8910,16330,-3.6952410146118617
8910,16340,-5.03907997391156
8910,16350,-4.56616902300447
8910,16360,-3.0649144312840506
8910,16370,-2.084651174769118
8910,16380,-5.356725396615248
8910,16390,-8.86968966750034
8910,16400,-9.089676756699161
8910,16410,-7.576501803495727
8910,16420,-6.251532499148219
8910,16430,-6.951006426982726
8910,16440,-3.687513072806144
8910,16450,-2.2822457514308505
8910,16460,-4.039072497183474
8920,16070,-61.791771174893064
8920,16080,-47.30886046101323
8920,16090,-40.968832692979724
8920,16100,-37.859144075034344
8920,16110,-34.94740386782082
8920,16120,-32.011226659405075
8920,16130,-29.321512567453343
8920,16140,-29.053152943556547
8920,16150,-27.121885387236148
8920,16160,-25.820407738737252
8920,16170,-23.28875069778085
8920,16180,-12.886917060740775
8920,16190,-7.238446257662234
8920,16200,-5.790870950622002
8920,16210,-5.010238392211486
8920,16220,-3.728809074286769
8920,16230,-1.8235636161721378
8920,16240,0.8637775195959487
8920,16250,1.7802807578844253
8920,16260,2.1339305085788127
8920,16270,2.479126312031745
8920,16280,2.711427341092525
8920,16290,1.2170804282629848
8920,16300,2.070595736232724
8920,16310,3.5135749525678306
8920,16320,3.731133061224471
8920,16330,3.7901732950022544
8920,16340,0.009766002340229729
8920,16350,-0.10777769449546737
8920,16360,1.141840206411692
8920,16370,1.3623577762179475
8920,16380,1.3788960850039351
8920,16390,-3.832374311920819
8920,16400,-4.39648728573448
8920,16410,-3.1652297332006776
8920,16420,-2.771938869864068
8920,16430,-2.39801235913191
8920,16440,-1.0019958556876216
8920,16450,-0.40384873870209903
8920,16460,-0.4276856941700389
8930,16070,-50.154106128578874
8930,16080,-40.8508862021122
8930,16090,-33.24185700403568
8930,16100,-30.462363513622293
8930,16110,-27.981987737856
8930,16120,-24.357343821494027
8930,16130,-21.596222732713137
8930,16140,-24.33172060335491
8930,16150,-20.841385073256433
8930,16160,-19.75256530739622
8930,16170,-16.955872353069473
8930,16180,-11.463222440848922
8930,16190,-5.502338295139076
8930,16200,-2.7063967785719414
8930,16210,-2.099292360589969
